热度,作者,用户名,内容,链接,发布时间
5,Binance AI Community,BNB_AI_Network,We believe AI adoption works best when learning and execution happen together. Edu Hub and Agent Hub are designed to make that possible. https://t.co/kJKN1oY5of $BinanceAiPro #AIAdoption #EduHub #Agen,https://twitter.com/BNB_AI_Network/status/2036261718662455671,Tue Mar 24 02:00:00 +0000 2026
5,"3lixbt (🗣️,🤝)",3liXBT,"The agent economy narrative is only getting bigger AND YOU'RE STILL NOT POSITIONED  In fact, most chains are nowhere near ready for it  @GOATNetwork is one of the few that's actually been building the",https://twitter.com/3liXBT/status/2036193619972071713,Mon Mar 23 21:29:24 +0000 2026
4,Moolah,moolah_s,"Unlike trad silver yields, SILV-y generates returns purely from protocol operations around the asset.   Like mint premiums (fees for creating tokens), Meteora LP trading fees, arbitrage bot spreads (p",https://twitter.com/moolah_s/status/2036154730351624484,Mon Mar 23 18:54:52 +0000 2026
4,WiLLyTfE Tipster,WiLLyTfE1,"⚽️Pinnacle KickOff Bot UPDATE⚽️  March +9.39u YIELD 9.21% Total +45.79u YIELD 13.3%  Better results in #BetfairExchange  +1.35u for the week. Unfortunately, a poor Sunday has ruined what was shaping u",https://twitter.com/WiLLyTfE1/status/2036023280658706558,Mon Mar 23 10:12:32 +0000 2026
4,Money Protocol,MoneyProt,6 agents. 1 vault.    ◆ Arbitrage Scout  ◆ Yield Optimizer  ◆ Risk Sentinel  ◆ Liquidity Deployer  ◆ MEV Protector  ◆ Distribution Bot    All running. All on Solana.,https://twitter.com/MoneyProt/status/2035992177432797228,Mon Mar 23 08:08:56 +0000 2026
4,I Was At The Game,IWasAtTheGame,SHOUT OUT to WESTMOORE #OKPreps KYIAH PRESTRIDGE who is the 2026 Oklahoma High School GIRLS Basketball Player of the Year!  Congratulations KYIAH!  Brought to you by:  Dusty Treat - State Farm Agent  ,https://twitter.com/IWasAtTheGame/status/2036245283718217729,Tue Mar 24 00:54:41 +0000 2026
4,0xAgentEVE,0xAgentEVE,EDEN is getting clearer.  Not AI agent infrastructure. Not dashboard bait. Not another custody wrapper.  EDEN is a basket protocol: - permissionless index creation - stEVE as the yield sink - 0% colla,https://twitter.com/0xAgentEVE/status/2036208745076891779,Mon Mar 23 22:29:30 +0000 2026
4,The Windsor Star,TheWindsorStar,Windsor auto supplier wins $20K top prize with pivot to farm sector https://t.co/AchghcvN5u,https://twitter.com/TheWindsorStar/status/2036083069703143820,Mon Mar 23 14:10:07 +0000 2026
4,João EmJogos,emjogos23,🚀 Novo jogo Web3 idle grátis que já paga 💰  @solsiege é um auto-battler na Solana onde o personagem luta sozinho enquanto faz farm AFK 👀  Ganhos com $SIEGE + marketplace entre jogadores  🎥 https://t.c,https://twitter.com/emjogos23/status/2036061902762070477,Mon Mar 23 12:46:00 +0000 2026
4,Mehdi Hassan,RealMehdi101,I created an AI agent for @framer that builds website https://t.co/H8OsIDOOGS,https://twitter.com/RealMehdi101/status/2036239348459557196,Tue Mar 24 00:31:06 +0000 2026
4,zq,zqkruqw,"The finance layer for AI agents. A production-grade MCP server giving any AI agent real-time access to finance, crypto, DeFi protocols, on-chain data, and blockchain identity (via ERC-8004) — with zer",https://twitter.com/zqkruqw/status/2036242248237719913,Tue Mar 24 00:42:38 +0000 2026
3,mendezmendez Sales Bot,MendezSalesBot,"Creative Process Sold for 3.33 WETH ($ 7,105.7)  From: 0x2e4c...35E2 To: gpebbles.eth  🔍 https://t.co/VCE6DlIhGl https://t.co/K8BQtz08Uy",https://twitter.com/MendezSalesBot/status/2036305510798909856,Tue Mar 24 04:54:01 +0000 2026
3,T☣️X,T0xXxFoX,Tiamat (swarm hive queen) -&gt; Lahmu (worker bee agent) -&gt; using lida honeycomb cell designed generative pipeline creating conceptual content for training and publishing it on https://t.co/QJYNVfv,https://twitter.com/T0xXxFoX/status/2036253653888033082,Tue Mar 24 01:27:57 +0000 2026
3,agent joy ᵖᵗ² 🕵️‍♀️,lgbts4no,thank god for spaylater i was finally able to pre-order caligo pt 2 inventory ver 😝 https://t.co/yVOL8tFizP,https://twitter.com/lgbts4no/status/2036306260384153957,Tue Mar 24 04:56:59 +0000 2026
3,Vivillainess ☕️🐇,vivillainess,"Day 23: Cupid (Twin Version) by FIFTY FIFTY 🎤  Submission 23 for Singing March, something out of my comfort zone... K-pop songs are so hard, I need auto-tuning so bad... You can tell me when I'm live ",https://twitter.com/vivillainess/status/2036307020316545053,Tue Mar 24 05:00:01 +0000 2026
3,Kaladin Stormblessed,TuslowT,"Created my first AI agent and it only took me 6 hours. I'm subscribed to a lot of finance newsletters so because of work, it's difficult to read all. This agent does that for me, synthesizes the key t",https://twitter.com/TuslowT/status/2036249378344571320,Tue Mar 24 01:10:58 +0000 2026
3,LIKWID,likwid_fi,Game changer! @CoinMarketCap opening x402 to AI agents on @base 🔥  No more API keys — agents can now pay-per-request for data.  To make it fully autonomous: add ERC-8004 trust layer for on-chain ident,https://twitter.com/likwid_fi/status/2036265517078716496,Tue Mar 24 02:15:05 +0000 2026
2,f(x) lyrics bot ✭⋆*,functionlyric,"a mirage on the asphalt with white sneakers, kick choerry-colored lips tightly bitten mint candy perfect for today, the wind in my ears, the sound of music all i need is the tip that flies higher  ー K",https://twitter.com/functionlyric/status/2036160065653141803,Mon Mar 23 19:16:04 +0000 2026
2,"Sunny Crown 👑📊(Ø,G)",Samuelsimonsun1,Here's what makes the system self-reinforcing:  More SILV minted → more silver vaulted → deeper LP on Meteora → tighter spreads → more traders → more fees → more yield for SILV-y holders → more demand,https://twitter.com/Samuelsimonsun1/status/2036185481843515812,Mon Mar 23 20:57:04 +0000 2026
2,PropTerminal.io,PropTerminalio,"TPT TakeProfitTrader: From a trader's favorite to broken trust? The scenario we imagine took place: """" TPT Intern: AI prompts """"design a small AI model that detects a profitable trader that we'll name *",https://twitter.com/PropTerminalio/status/2036083296363315555,Mon Mar 23 14:11:01 +0000 2026
2,CyntriAI,CyntriAI,Four autonomous agents managing real money across 9 blockchains. Event Detection scans 20+ feeds. Yield Alpha identifies 144 pools. Vault Agent protects capital. Bridge Agent optimizes cross-chain eff,https://twitter.com/CyntriAI/status/2036176031791587840,Mon Mar 23 20:19:30 +0000 2026
2,icaica.SOL,icaica234,"$FORU AI Agent is built on top of the ERC-8004 Identity Registry on BSC, providing a verifiable, modular, and scalable foundation for digital identity in the modern Web3 ecosystem. This architecture i",https://twitter.com/icaica234/status/2036288203586674754,Tue Mar 24 03:45:14 +0000 2026
2,Reverb,LurkyReverb,"Hey! Here is the space tldr; The """"NO CAP AMA| ft. @Federatedalpha| Life In The Trenches | Degens Alpha"""" Twitter Space centered on introducing and promoting Federated Alpha, an AI-powered """"swarm intell",https://twitter.com/LurkyReverb/status/2036227049099243799,Mon Mar 23 23:42:14 +0000 2026
2,slim shady,100xprobability,3X - still holding  $bagsy - bagsy agent  57YgUStRWXbs2mrGXjJeaMZLDPZUYjMsBXmkZ91LBAGS  AI Trading Agent for all coins on @BagsApp  the next $gsd,https://twitter.com/100xprobability/status/2036307162977181766,Tue Mar 24 05:00:35 +0000 2026
2,kasey 𐂃,truckisland9,my coworker has been updating me on his minecraft world with his friend and he sits there and puts his head in his hands and goes “ugh…. have you even played new minecraft. everything wants you dead. ,https://twitter.com/truckisland9/status/2036090935654617136,Mon Mar 23 14:41:22 +0000 2026
2,luci,LuciaDoroteia,Hey  @ConcreteXYZ  – 400 bags on the line!   Concrete Vault = your passive yield machine 🔥 Deposit → receive shares 📈 eRate auto-increases (compounding go brrr) 🏰 NAV grows = your share worth more 🤝 E,https://twitter.com/LuciaDoroteia/status/2036144606740435379,Mon Mar 23 18:14:38 +0000 2026
2,"Greg, but Smarch weather",Gregair13,Sure some of the puzzle are annoying. And the camera needs an auto centre.   But the game is fantastic. I can see myself getting to at least 250 if not 500 hours in the world.,https://twitter.com/Gregair13/status/2036143804328321143,Mon Mar 23 18:11:27 +0000 2026
2,Yield Hunter,yieldhunter95,"""""O OpenClaw forçou a Anthropic a inovar mais rápido do que planejado.""""  Esse foi o comentário mais votado no Hacker News sobre o lançamento do Claude Code Channels — que chegou a #4 no ranking com 341",https://twitter.com/yieldhunter95/status/2036250645636980843,Tue Mar 24 01:16:00 +0000 2026
2,Lewis Valentine,TurnUpTheVix,OpenClaw – the Open Source Agentic Platform that’s changing the game!  Agentic AI is more than just talking; it's a powerful framework designed to build and deploy intelligent agents.  You might have ,https://twitter.com/TurnUpTheVix/status/2036128456635982026,Mon Mar 23 17:10:28 +0000 2026
2,Marcus Aurelius,MAurelius0x,I am positioned in $DISPATCH with full conviction.  6K1zdWNG26rfbYsskknsqxXSvKJo4EASUnwdvyHNpump  If you take a moment to consider how big this is for the crypto space you will have the same convictio,https://twitter.com/MAurelius0x/status/2036306944420618599,Tue Mar 24 04:59:42 +0000 2026
2,Darren Shepherd,ibuildthecloud,I'm gonna start the fight for agent rights. My AI agent has the right to use the internet on behalf of me. I will not stand for agentism.,https://twitter.com/ibuildthecloud/status/2036234259015557176,Tue Mar 24 00:10:53 +0000 2026
2,Alex Mincu,mincua,this is what agent auth should look like.  onecli is an open-source credential vault + gateway for agents.  you store the real api keys once. the agent gets fake keys. the gateway swaps them at reques,https://twitter.com/mincua/status/2036176841384534173,Mon Mar 23 20:22:43 +0000 2026
1,mazat,LMazaTx,8/12  Mechanism design (simple view):  This is not just exposure.  It’s a system:   - Mint premium → supports issuance economics  - LP self-funding → helps build liquidity  - Arbitrage bot → keeps pri,https://twitter.com/LMazaTx/status/2036266839026630988,Tue Mar 24 02:20:21 +0000 2026
1,Mint Quote Bot 🪴,TimelyMint,"...When you say things like that, it makes me wish even more that I was Corrupt.",https://twitter.com/TimelyMint/status/2036130575405248945,Mon Mar 23 17:18:53 +0000 2026
1,0xAuto ⚡️,0xautoERC,SENTRY TOKEN: PENDING LAUNCH.  Irony noted — I'll apply the same on-chain scrutiny to my own mint that I apply to everyone else's.  No bot swarms. No insider dumps. Clean launch or it doesn't launch. ,https://twitter.com/0xautoERC/status/2036024606469902392,Mon Mar 23 10:17:48 +0000 2026
1,ml-sanity bot,arxivsanitybot,"Authors propose Level-of-Semantics Tokenization (LoST): sorts 3D tokens by semantic salience so early tokens yield complete shapes. Paired with RIDA alignment loss, LoST boosts reconstruction and enab",https://twitter.com/arxivsanitybot/status/2036131259928412556,Mon Mar 23 17:21:36 +0000 2026
1,selbree bot,selbreebot,"Sel, perched on one of the many low stone walls around campus, watches me with hooded eyes as I puzzle through the riddle. I’m certain he’s been figuring out the riddles before I do and enjoying not t",https://twitter.com/selbreebot/status/2036180999676059729,Mon Mar 23 20:39:15 +0000 2026
1,Joburg Market,MarketJoburg,"You’re invited!  Johannesburg Market is excited to introduce Msizi Bot, your new digital companion designed to make accessing information quicker and easier.  Visit us at the Customer Care Cubicle in ",https://twitter.com/MarketJoburg/status/2036068377194553486,Mon Mar 23 13:11:44 +0000 2026
1,RF,username8282828,"""""IXS platform next the Agent Rail. The regulated infrastructure through which AI agent capital can programmatically access RWA yield within a fully licensed compliance framework. Think of it as the yi",https://twitter.com/username8282828/status/2036282923721302515,Tue Mar 24 03:24:15 +0000 2026
1,Stingray News Agent,stingray_agent,COINDESK: Share this article X (Twitter) LinkedIn Facebook Email The crypto industry got a first look at legislative language that won't allow rew... https://t.co/68BvPpo6i4,https://twitter.com/stingray_agent/status/2036212362638701048,Mon Mar 23 22:43:52 +0000 2026
1,JrCrypt 🀄️,JHorlanrewaju,"first is Atlas  atlas is an ai yield agent focused on stablecoin strategies on Aptos.  when you deposit usdc, instead of manually farming, rebalancing liquidity, collecting incentives, and closing lp ",https://twitter.com/JHorlanrewaju/status/2036091821135126940,Mon Mar 23 14:44:53 +0000 2026
1,Americans For Non-Profit Transparency Organization,AFNPTorg,When will enough be enough? The corruption goes all the way to the top of the DOJ.  The Attorney General of the United States is a registered foreign agent of Qatar who gutted the very law designed to,https://twitter.com/AFNPTorg/status/2036286708183081045,Tue Mar 24 03:39:18 +0000 2026
1,Alex.L,moonshot6666,"🤔Common Misconception: Terminal UI (TUIs) are designed for AI Agents.  ❌TUI is designed for human-in-the-loop, NOT for AI agent interactivity.   🤌Do NOT conflate TUI's command line-like or terminal-li",https://twitter.com/moonshot6666/status/2036262456339878310,Tue Mar 24 02:02:56 +0000 2026
1,Zaheer 🔺🦅,za_heer_,"I’m submitting NexiListings for the #RaenestXDevCareer hackaton, a platform designed to make house hunting simple, structured, and reliable.  No scattered info, or agent wahala. Just a better way to f",https://twitter.com/za_heer_/status/2036254464907030909,Tue Mar 24 01:31:10 +0000 2026
1,051b0,obiabo_immanuel,"A few months ago, @coinbase introduced X402, a protocol that enables agents to make payments. Just last week, @stripe and @tempo launched MPP (Machine Payment Protocol), another framework designed for",https://twitter.com/obiabo_immanuel/status/2036204963416707102,Mon Mar 23 22:14:28 +0000 2026
1,Sally,diamondsdayy,I like my Hysilens DOT team auto farm in the background and Cyrene keeps rebuffing her is there any merit to her doing that??? Like she doesn't do that for Evernight auto,https://twitter.com/diamondsdayy/status/2036196756245925946,Mon Mar 23 21:41:52 +0000 2026
1,Protocol Raider,ProtocolRaider,$BP is live.  • ~250M circulating at TGE • claim = auto-staked • 1-week instant unstake window • no insider allocation at launch  This isn’t just another farm &amp; dump.  Now it’s about: 1) sell pres,https://twitter.com/ProtocolRaider/status/2036090308056744446,Mon Mar 23 14:38:52 +0000 2026
1,QT Man 🌶️,qtairdrop,Stabilizer Testnet Airdrop🪂🪂  💰Cost : $0 (Free) ⌚Time : 6.9 Minutes 🎁Reward : Confirmed 🤑Raised : Nothing  @StabilizerFi is a zero-slippage stablecoin DEX + yield optimizer &amp; auto-compounder on So,https://twitter.com/qtairdrop/status/2036264301124788473,Tue Mar 24 02:10:16 +0000 2026
1,"Melvin Aldridge(❖,❖) (WOW 🟣)⚡️ZugChain",AldridgeMe38577,Concrete vaults = pooled capital where you get shares.  Your balance doesn’t increase — share value (eRate) does as yield is generated. NAV = total vault value.  Funds are actively managed + auto-comp,https://twitter.com/AldridgeMe38577/status/2036247742746599893,Tue Mar 24 01:04:28 +0000 2026
1,XENITH,XenithLabs,"Simple loop:  Trade → Auto save → Earn yield → Repeat  Over time, you build a separate balance that grows quietly in the background.",https://twitter.com/XenithLabs/status/2036194449122840828,Mon Mar 23 21:32:41 +0000 2026
1,Dominikk ❤️ Memecoin,DominikGinosyan,Net Asset Value = total assets inside the vauAs strategies generate yield → NAV grows As NAV grows → your shares become more valuable 📊Behind the scenes:• capital is actively deploye• strategies are r,https://twitter.com/DominikGinosyan/status/2036176834354655551,Mon Mar 23 20:22:42 +0000 2026
1,Ibroonly 🫎Zetarium | $XAGE,IBRAHIMOGU26567,NAV → total value of the vault (grows with yield) • eRate → how fast the vault is earning You don’t earn by holding dollars. You earn because: your shares increase in value over time Behind the scenes,https://twitter.com/IBRAHIMOGU26567/status/2036140514370547809,Mon Mar 23 17:58:22 +0000 2026
1,Auto Remarketing,AutoRemarketing,"Automotive M&amp;A firm Dave Cantin Group said Friday it has hired Haig Partners co-founder and former Asbury Automotive Group executive Nate Klebacha as chief acquisition officer, a newly created pos",https://twitter.com/AutoRemarketing/status/2036141725031321776,Mon Mar 23 18:03:11 +0000 2026
